person,0,0.842151403427124,19:43:13
person,0,0.7775676250457764,19:43:13
person,0,0.2657056748867035,19:43:13
person,0,0.32297584414482117,19:43:13
person,0,0.8235060572624207,19:43:13
car,2,0.304034024477005,19:43:13
bowl,45,0.3255140483379364,19:43:13
person,0,0.8507557511329651,19:43:13
person,0,0.6743943691253662,19:43:13
person,0,0.5459209084510803,19:43:13
person,0,0.47319501638412476,19:43:13
person,0,0.6734954118728638,19:43:13
person,0,0.6501790881156921,19:43:13
vase,75,0.38773855566978455,19:43:13
person,0,0.3237369954586029,19:43:13
vase,75,0.3106412887573242,19:43:13
person,0,0.847698986530304,19:43:13
person,0,0.7653709650039673,19:43:13
person,0,0.42747506499290466,19:43:13
handbag,26,0.38224637508392334,19:43:13
person,0,0.5392774939537048,19:43:13
person,0,0.48405709862709045,19:43:13
person,0,0.4206424951553345,19:43:13
person,0,0.3275925815105438,19:43:13
person,0,0.31205156445503235,19:43:13
person,0,0.2501106262207031,19:43:13
person,0,0.7763469815254211,19:43:13
person,0,0.2503913640975952,19:43:13
person,0,0.785409152507782,19:43:13
person,0,0.7419027090072632,19:43:13
person,0,0.711746335029602,19:43:13
tie,27,0.30666065216064453,19:43:13
person,0,0.8358379006385803,19:43:13
person,0,0.3199818432331085,19:43:13
person,0,0.8683560490608215,19:43:13
person,0,0.4948762059211731,19:43:13
person,0,0.4819432497024536,19:43:13
person,0,0.709969699382782,19:43:13
person,0,0.4871896207332611,19:43:13
person,0,0.47623997926712036,19:43:13
cell phone,67,0.43106022477149963,19:43:13
person,0,0.40077823400497437,19:43:13
person,0,0.45289841294288635,19:43:13
person,0,0.8965712189674377,19:43:13
person,0,0.5991535186767578,19:43:13
person,0,0.5763120651245117,19:43:13
person,0,0.5731211304664612,19:43:13
person,0,0.6530717015266418,19:43:13
chair,56,0.8645830750465393,19:43:13
bed,59,0.6108112335205078,19:43:13
couch,57,0.49363768100738525,19:43:13
tv,62,0.3509797155857086,19:43:13
person,0,0.7149630188941956,19:43:13
person,0,0.5319734215736389,19:43:13
person,0,0.46460744738578796,19:43:13
person,0,0.42284291982650757,19:43:13
person,0,0.36651456356048584,19:43:13
person,0,0.8683140873908997,19:43:14
person,0,0.793209969997406,19:43:14
person,0,0.7073783278465271,19:43:14
person,0,0.6865702271461487,19:43:14
person,0,0.6036956906318665,19:43:14
person,0,0.42405155301094055,19:43:14
chair,56,0.4131626486778259,19:43:14
person,0,0.407730370759964,19:43:14
clock,74,0.31254905462265015,19:43:14
person,0,0.30058595538139343,19:43:14
person,0,0.8338950276374817,19:43:14
person,0,0.6869308948516846,19:43:14
person,0,0.6837892532348633,19:43:14
person,0,0.5908888578414917,19:43:14
umbrella,25,0.5612835884094238,19:43:14
person,0,0.4441707134246826,19:43:14
umbrella,25,0.41794461011886597,19:43:14
tie,27,0.36596259474754333,19:43:14
tie,27,0.34594354033470154,19:43:14
tie,27,0.2916685938835144,19:43:14
tie,27,0.2535645067691803,19:43:14
person,0,0.6411187648773193,19:43:14
person,0,0.7727281451225281,19:43:14
person,0,0.7607475519180298,19:43:14
bottle,39,0.3243062496185303,19:43:14
surfboard,37,0.3292006850242615,19:43:14
person,0,0.909388542175293,19:43:14
toilet,61,0.39094802737236023,19:43:14
person,0,0.5298202037811279,19:43:14
vase,75,0.5484642386436462,19:43:14
person,0,0.7159542441368103,19:43:14
cell phone,67,0.34828028082847595,19:43:14
person,0,0.8413283228874207,19:43:14
person,0,0.6833388805389404,19:43:14
person,0,0.6074676513671875,19:43:14
person,0,0.6066161394119263,19:43:14
person,0,0.48424381017684937,19:43:14
person,0,0.2838633358478546,19:43:14
